date,storage,inflow,outflow,elevation,evaporation
1984-10-20,1170.088,NA,NA,143.866,NA
1984-10-21,1163.904,NA,NA,143.805,NA
1984-10-22,1154.677,NA,NA,143.713,NA
1984-10-23,1154.677,NA,NA,143.713,NA
1984-10-24,1154.677,NA,NA,143.713,NA
1984-10-25,1154.677,NA,NA,143.713,NA
1984-10-26,1160.823,NA,NA,143.774,NA
1984-10-27,1163.904,NA,NA,143.805,NA
1984-10-28,1163.904,NA,NA,143.805,NA
1984-10-29,1157.747,NA,NA,143.744,NA
1984-10-30,1160.823,NA,NA,143.774,NA
1984-10-31,1163.904,NA,NA,143.805,NA
1984-11-01,1166.993,NA,NA,143.835,NA
1984-11-02,1179.409,NA,NA,143.957,NA
1984-11-03,1179.409,NA,NA,143.957,NA
1984-11-04,1157.747,NA,NA,143.744,NA
1984-11-05,1157.747,NA,NA,143.744,NA
1984-11-06,1173.189,NA,NA,143.896,NA
1984-11-07,1133.361,NA,NA,143.5,NA
1984-11-08,1094.569,NA,NA,143.104,NA
1984-11-09,1103.43,NA,NA,143.195,NA
1984-11-10,1106.396,NA,NA,143.226,NA
1984-11-11,1109.367,NA,NA,143.256,NA
1984-11-12,1109.367,NA,NA,143.256,NA
1984-11-13,1109.367,NA,NA,143.256,NA
1984-11-14,1077.011,NA,NA,142.921,NA
1984-11-15,1071.205,NA,NA,142.86,NA
1984-11-16,1077.011,NA,NA,142.921,NA
1984-11-17,1085.763,NA,NA,143.012,NA
1984-11-18,1088.693,NA,NA,143.043,NA
1984-11-19,1097.517,NA,NA,143.134,NA
1984-11-20,1097.517,NA,NA,143.134,NA
1984-11-21,1100.47,NA,NA,143.165,NA
1984-11-22,1103.43,NA,NA,143.195,NA
1984-11-23,1109.367,NA,NA,143.256,NA
1984-11-24,1109.367,NA,NA,143.256,NA
1984-11-25,1115.33,NA,NA,143.317,NA
1984-11-26,1136.388,NA,NA,143.53,NA
1984-11-27,1145.505,NA,NA,143.622,NA
1984-11-28,1145.505,NA,NA,143.622,NA
1984-11-29,1142.459,NA,NA,143.591,NA
1984-11-30,1148.556,NA,NA,143.652,NA
1984-12-01,1145.505,7.249,0,143.622,NA
1984-12-02,1163.904,32.678,0,143.805,NA
1984-12-03,1176.296,149.569,0,143.927,NA
1984-12-04,1188.786,128.643,0,144.048,NA
1984-12-05,1188.786,248.735,0,144.048,NA
1984-12-06,1191.924,119.978,0,144.079,NA
1984-12-07,1188.786,135.892,0,144.048,NA
1984-12-08,1201.377,11.383,0,144.17,NA
1984-12-09,1233.295,11.383,0,144.475,NA
1984-12-10,1246.24,144.642,0,144.597,NA
1984-12-11,1259.288,115.051,0,144.719,NA
1984-12-12,1259.288,123.348,0,144.719,NA
1984-12-13,1259.288,90.331,0,144.719,NA
1984-12-14,1272.439,136.657,0,144.841,NA
1984-12-15,1282.37,23.531,0,144.932,NA
1984-12-16,1295.702,19.624,0,145.054,NA
1984-12-17,1305.768,137.818,0,145.146,NA
1984-12-18,1315.895,141.273,34.32,145.237,NA
1984-12-19,1315.895,144.217,41.059,145.237,NA
1984-12-20,1315.895,131.56,99.59,145.237,NA
1984-12-21,1332.902,111.03,178.792,145.39,NA
1984-12-22,1336.324,14.158,434.493,145.42,NA
1984-12-23,1343.186,45.477,428.886,145.481,NA
1984-12-24,1346.627,212.121,334.563,145.512,NA
1984-12-25,1336.324,121.847,201.757,145.42,NA
1984-12-26,1299.051,163.983,0,145.085,NA
1984-12-27,1265.851,180.803,0,144.78,NA
1984-12-28,1259.288,93.021,68.3,144.719,NA
1984-12-29,1259.288,-25.174,213.169,144.719,NA
1984-12-30,1275.743,-31.715,211.272,144.871,NA
1984-12-31,1292.359,216.793,209.997,145.024,NA
1985-01-01,1243.644,97.127,157.413,144.573,NA
1985-01-02,1245.592,0,276.57,144.591,NA
1985-01-03,1272.439,266.942,106.556,144.841,NA
1985-01-04,1279.717,96.475,70.99,144.908,NA
1985-01-05,1281.707,13.45,346.966,144.926,NA
1985-01-06,1253.079,15.178,258.447,144.661,NA
1985-01-07,1242.995,196.179,0,144.567,NA
1985-01-08,1259.944,190.544,0,144.725,NA
1985-01-09,1276.073,184.654,0,144.874,NA
1985-01-10,1291.024,241.627,52.046,145.012,NA
1985-01-11,1298.715,178.99,151.382,145.082,NA
1985-01-12,1299.722,77.333,153.166,145.091,NA
1985-01-13,1291.024,5.154,155.742,145.012,NA
1985-01-14,1278.391,190.374,155.742,144.896,NA
1985-01-15,1281.043,167.324,155.742,144.92,NA
1985-01-16,1285.028,186.608,155.742,144.957,NA
1985-01-17,1287.358,190.544,144.076,144.978,NA
1985-01-18,1292.026,190.714,155.742,145.021,NA
1985-01-19,1287.69,1.812,155.742,144.981,NA
1985-01-20,1274.422,98.911,156.337,144.859,NA
1985-01-21,1278.723,566.817,176.923,144.899,NA
1985-01-22,1300.729,224.382,161.887,145.1,NA
1985-01-23,1308.127,165.455,173.27,145.167,NA
1985-01-24,1307.79,112.786,155.742,145.164,NA
1985-01-25,1302.071,130.88,185.418,145.112,NA
1985-01-26,1285.028,-7.787,181.935,144.957,NA
1985-01-27,1281.375,6.966,126.038,144.923,NA
1985-01-28,1271.78,159.565,155.742,144.835,NA
1985-01-29,1272.439,104.149,123.32,144.841,NA
1985-01-30,1270.132,79.372,155.742,144.82,NA
1985-01-31,1269.142,183.719,149.371,144.81,NA
1985-02-01,1299.051,143.368,250.009,145.085,NA
1985-02-02,1289.022,74.275,308.71,144.993,NA
1985-02-03,1233.295,32.394,237.861,144.475,NA
1985-02-04,1220.452,153.675,164.832,144.353,NA
1985-02-05,1226.861,390.885,12.035,144.414,NA
1985-02-06,1259.288,224.609,110.605,144.719,NA
1985-02-07,1269.142,230.272,150.079,144.81,NA
1985-02-08,1272.439,160.528,225.458,144.841,NA
1985-02-09,1265.851,14.753,257.315,144.78,NA
1985-02-10,1249.493,29.846,134.986,144.628,NA
1985-02-11,1236.522,369.761,164.351,144.506,NA
1985-02-12,1236.522,28.968,211.187,144.506,NA
1985-02-13,1246.24,246.696,137.45,144.597,NA
1985-02-14,1252.752,218.153,119.638,144.658,NA
1985-02-15,1259.288,205.665,118.109,144.719,NA
1985-02-16,1265.851,11.383,120.828,144.78,NA
1985-02-17,1259.288,34.178,0,144.719,NA
1985-02-18,1262.567,15.206,153.619,144.75,NA
1985-02-19,1259.288,159.962,134.023,144.719,NA
1985-02-20,1262.567,157.668,134.873,144.75,NA
1985-02-21,1262.567,185.333,128.19,144.75,NA
1985-02-22,1269.142,198.926,130.144,144.81,NA
1985-02-23,1272.439,11.751,149.088,144.841,NA
1985-02-24,1262.567,0,0,144.75,NA
1985-02-25,1265.851,191.308,129.549,144.78,NA
1985-02-26,1269.142,168.457,130.144,144.81,NA
1985-02-27,1275.743,130.144,130.144,144.871,NA
1985-02-28,1279.053,178.99,130.144,144.902,NA
1985-03-01,1285.693,89.085,124.962,144.963,NA
1985-03-02,1292.359,15.518,0,145.024,NA
1985-03-03,1299.051,111.143,0,145.085,NA
1985-03-04,1285.693,173.072,192.554,144.963,NA
1985-03-05,1292.359,158.206,203.994,145.024,NA
1985-03-06,1299.051,164.662,204.504,145.085,NA
1985-03-07,1299.051,7.504,203.145,145.085,NA
1985-03-08,1292.359,11.412,203.909,145.024,NA
1985-03-09,1289.022,168.655,183.266,144.993,NA
1985-03-10,1285.693,153.194,0,144.963,NA
1985-03-11,1282.37,208.95,168.655,144.932,NA
1985-03-12,1279.053,168.938,168.428,144.902,NA
1985-03-13,1265.851,168.768,182.332,144.78,NA
1985-03-14,1265.851,0,168.938,144.78,NA
1985-03-15,1265.851,34.32,168.768,144.78,NA
1985-03-16,1265.851,86.819,0,144.78,NA
1985-03-17,1265.851,105.905,94.437,144.78,NA
1985-03-18,1265.851,132.438,94.465,144.78,NA
1985-03-19,1265.851,143.991,94.238,144.78,NA
1985-03-20,1265.851,121.026,94.21,144.78,NA
1985-03-21,1269.142,19.199,94.182,144.81,NA
1985-03-22,1269.142,19.199,0,144.81,NA
1985-03-23,1269.142,87.046,0,144.81,NA
1985-03-24,1272.439,79.4,0,144.841,NA
1985-03-25,1279.053,85.941,106.245,144.902,NA
1985-03-26,1279.053,89.056,106.33,144.902,NA
1985-03-27,1282.37,79.4,108.935,144.932,NA
1985-03-28,1282.37,19.029,173.186,144.932,NA
1985-03-29,1279.053,22.852,208.412,144.902,NA
1985-03-30,1279.053,91.69,0,144.902,NA
1985-03-31,1275.743,76.71,0,144.871,NA
1985-04-01,1269.142,126.095,110.719,144.81,NA
1985-04-02,1262.567,78.664,110.945,144.75,NA
1985-04-03,1265.851,29.534,110.889,144.78,NA
1985-04-04,1265.851,41.739,86.281,144.78,NA
1985-04-05,1265.851,22.795,86.451,144.78,NA
1985-04-06,1259.288,83.308,0,144.719,NA
1985-04-07,1262.567,134.788,0,144.75,NA
1985-04-08,1262.567,93.304,136.487,144.75,NA
1985-04-09,1259.288,102.818,51.197,144.719,NA
1985-04-10,1262.567,99.194,62.807,144.75,NA
1985-04-11,1262.567,19.029,133.315,144.75,NA
1985-04-12,1259.288,15.234,133.429,144.719,NA
1985-04-13,1265.851,161.717,0,144.78,NA
1985-04-14,1265.851,28.826,0,144.78,NA
1985-04-15,1265.851,20.615,108.482,144.78,NA
1985-04-16,1262.567,45.505,108.793,144.75,NA
1985-04-17,1265.851,108.142,115.391,144.78,NA
1985-04-18,1265.851,12.12,169.901,144.78,NA
1985-04-19,1269.142,7.504,74.332,144.81,NA
1985-04-20,1262.567,220.588,94.72,144.75,NA
1985-04-21,1262.567,9.146,0,144.75,NA
1985-04-22,1256.017,88.49,201.842,144.689,NA
1985-04-23,1246.24,77.135,96.73,144.597,NA
1985-04-24,1239.756,88.575,88.49,144.536,NA
1985-04-25,1239.756,4.87,88.405,144.536,NA
1985-04-26,1239.756,15.008,88.575,144.536,NA
1985-04-27,1239.756,67.621,16.112,144.536,NA
1985-04-28,1242.995,58.701,0,144.567,NA
1985-04-29,1239.756,138.554,120.63,144.536,NA
1985-04-30,1239.756,154.355,96.277,144.536,NA
1985-05-01,1239.756,105.848,138.554,144.536,NA
1985-05-02,1239.756,15.121,79.089,144.536,NA
1985-05-03,1242.995,7.561,79.429,144.567,NA
1985-05-04,1242.995,142.349,0,144.567,NA
1985-05-05,1242.995,110.804,0,144.567,NA
1985-05-06,1242.995,110.974,142.349,144.567,NA
1985-05-07,1252.752,61.872,110.804,144.658,NA
1985-05-08,1252.752,108.312,110.974,144.658,NA
1985-05-09,1252.752,11.298,110.974,144.658,NA
1985-05-10,1252.752,18.831,142.207,144.658,NA
1985-05-11,1252.752,327.71,0,144.658,NA
1985-05-12,1252.752,338.952,0,144.658,NA
1985-05-13,1252.752,68.272,134.42,144.658,NA
1985-05-14,1249.493,85.573,162.992,144.628,NA
1985-05-15,1252.752,12.544,110.492,144.658,NA
1985-05-16,1249.493,3.794,104.744,144.628,NA
1985-05-17,1249.493,0,149.796,144.628,NA
1985-05-18,1262.567,42.504,0,144.75,NA
1985-05-19,1279.053,87.895,0,144.902,NA
1985-05-20,1279.053,73.935,156.252,144.902,NA
1985-05-21,1275.743,-3.908,152.061,144.871,NA
1985-05-22,1262.567,97.495,156.62,144.75,NA
1985-05-23,1262.567,0,156.733,144.75,NA
1985-05-24,1262.567,0,157.045,144.75,NA
1985-05-25,1252.752,11.582,0,144.658,NA
1985-05-26,1246.24,134.816,0,144.597,NA
1985-05-27,1239.756,43.721,197,144.536,NA
1985-05-28,1230.076,99.902,189.921,144.445,NA
1985-05-29,1226.861,96.447,189.864,144.414,NA
1985-05-30,1223.653,156.564,190.629,144.384,NA
1985-05-31,1226.861,3.625,190.629,144.414,NA
1985-06-01,1176.296,155.148,47.516,143.927,NA
1985-06-02,1185.654,281.327,0,144.018,NA
1985-06-03,1185.654,216.454,133.514,144.018,NA
1985-06-04,1188.786,72.406,117.26,144.048,NA
1985-06-05,1201.377,124.169,120.998,144.17,NA
1985-06-06,1210.886,-37.038,120.176,144.262,NA
1985-06-07,1207.71,3.511,131.532,144.231,NA
1985-06-08,1204.54,149.937,94.606,144.201,NA
1985-06-09,1195.069,161.915,0,144.109,NA
1985-06-10,1195.069,25.712,173.95,144.109,NA
1985-06-11,1198.22,50.177,93.445,144.14,NA
1985-06-12,1204.54,-1.189,25.712,144.201,NA
1985-06-13,1207.71,56.973,119.865,144.231,NA
1985-06-14,1201.377,56.973,126.491,144.17,NA
1985-06-15,1190.355,97.721,0,144.064,NA
1985-06-16,1195.069,107.349,0,144.109,NA
1985-06-17,1196.645,47.147,134.193,144.125,NA
1985-06-18,1193.182,-72.208,147.361,144.091,NA
1985-06-19,1190.042,-11.27,134.165,144.061,NA
1985-06-20,1183.154,-7.136,139.545,143.994,NA
1985-06-21,1175.674,-3.568,139.404,143.92,NA
1985-06-22,1163.288,111.427,0,143.799,NA
1985-06-23,1162.672,109.728,0,143.792,NA
1985-06-24,1162.98,222.23,136.402,143.796,NA
1985-06-25,1161.44,26.108,141.811,143.78,NA
1985-06-26,1158.054,-7.561,140.168,143.747,NA
1985-06-27,1165.14,2.379,140.196,143.817,NA
1985-06-28,1155.905,0,141.103,143.725,NA
1985-06-29,1142.764,280.421,79.712,143.594,NA
1985-06-30,1136.086,156.847,0,143.527,NA
1985-07-01,1140.09,186.806,97.042,143.567,NA
1985-07-02,1143.982,27.439,151.183,143.607,NA
1985-07-03,1147.915,222.032,151.325,143.646,NA
1985-07-04,1151.859,10.704,45.165,143.686,NA
1985-07-05,1155.813,42.815,150.929,143.725,NA
1985-07-06,1159.777,230.102,0,143.765,NA
1985-07-07,1163.719,165.54,0,143.802,NA
1985-07-08,1167.705,194.933,158.489,143.841,NA
1985-07-09,1171.7,267.99,158.348,143.881,NA
1985-07-10,1175.705,267.254,158.999,143.92,NA
1985-07-11,1179.69,0,166.984,143.96,NA
1985-07-12,1183.716,7.277,158.404,144,NA
1985-07-13,1186.938,200.171,0,144.03,NA
1985-07-14,1187.722,186.806,0,144.039,NA
1985-07-15,1188.536,186.013,141.782,144.045,NA
1985-07-16,1190.324,113.097,142.943,144.064,NA
1985-07-17,1196.361,200.568,142.037,144.122,NA
1985-07-18,1200.304,291.89,142.434,144.161,NA
1985-07-19,1203.402,11.072,141.867,144.189,NA
1985-07-20,1212.095,132.834,181.312,144.274,NA
1985-07-21,1215.153,58.672,0,144.301,NA
1985-07-22,1218.248,4.163,180.859,144.332,NA
1985-07-23,1208.599,3.2,113.918,144.24,NA
1985-07-24,1199.041,168.428,106.868,144.149,NA
1985-07-25,1197.527,11.327,109.02,144.134,NA
1985-07-26,1196.046,12.346,110.124,144.119,NA
1985-07-27,1194.534,147.106,92.228,144.103,NA
1985-07-28,1192.805,294.806,91.661,144.088,NA
1985-07-29,1191.014,282.149,183.266,144.07,NA
1985-07-30,1189.225,218.917,91.492,144.052,NA
1985-07-31,1187.471,116.467,91.322,144.036,NA
1985-08-01,1187.282,-19.142,182.02,144.033,NA
1985-08-02,1187.282,7.306,188.25,144.033,NA
1985-08-03,1187.282,113.465,127.567,144.033,NA
1985-08-04,1189.445,64.647,0,144.055,NA
1985-08-05,1191.735,164.294,164.549,144.076,NA
1985-08-06,1195.037,115.136,166.361,144.109,NA
1985-08-07,1199.483,253.096,164.294,144.152,NA
1985-08-08,1210.664,77.9,165.795,144.259,NA
1985-08-09,1212.542,0,166.163,144.277,NA
1985-08-10,1205.998,180.378,92.398,144.216,NA
1985-08-11,1203.244,123.376,0,144.189,NA
1985-08-12,1200.525,198.954,186.834,144.161,NA
1985-08-13,1197.778,168.825,184.512,144.137,NA
1985-08-14,1194.881,151.24,184.484,144.106,NA
1985-08-15,1191.83,0,184.654,144.079,NA
1985-08-16,1189.162,6.711,98.146,144.052,NA
1985-08-17,1189.162,79.485,0,144.052,NA
1985-08-18,1189.069,146.115,6.711,144.052,NA
1985-08-19,1185.937,140.961,188.137,144.021,NA
1985-08-20,1182.81,125.642,189.383,143.991,NA
1985-08-21,1179.69,60.881,198.472,143.96,NA
1985-08-22,1173.78,28.515,168.598,143.902,NA
1985-08-23,1173.717,14.243,167.975,143.902,NA
1985-08-24,1173.344,83.931,0,143.899,NA
1985-08-25,1172.972,169.731,0,143.893,NA
1985-08-26,1171.329,58.842,186.976,143.878,NA
1985-08-27,1169.253,134.816,187.429,143.856,NA
1985-08-28,1166.993,147.729,150.56,143.835,NA
1985-08-29,1164.182,42.305,187.514,143.808,NA
1985-08-30,1161.378,6.994,189.751,143.78,NA
1985-08-31,1155.536,83.138,0,143.722,NA
1985-09-01,1133.361,6.994,0,143.5,NA
1985-09-02,1134.269,83.138,132.155,143.509,NA
1985-09-03,1129.135,157.498,133.004,143.457,NA
1985-09-04,1131.851,285.83,56.888,143.485,NA
1985-09-05,1151.002,307.011,57.115,143.677,NA
1985-09-06,1173.81,294.098,54.68,143.902,NA
1985-09-07,1193.811,197.793,0,144.097,NA
1985-09-08,1209.616,-18.406,0,144.25,NA
1985-09-09,1209.933,274.956,145.747,144.253,NA
1985-09-10,1220.452,183.011,145.747,144.353,NA
1985-09-11,1223.653,146.228,146.228,144.384,NA
1985-09-12,1223.653,186.749,146.228,144.384,NA
1985-09-13,1223.653,57.653,109.529,144.384,NA
1985-09-14,1219.174,0,0,144.341,NA
1985-09-15,1218.855,0,0,144.338,NA
1985-09-16,1218.855,56.69,163.699,144.338,NA
1985-09-17,1209.933,124.396,128.077,144.253,NA
1985-09-18,1209.299,238.682,127.992,144.247,NA
1985-09-19,1217.896,90.727,127.709,144.329,NA
1985-09-20,1215.982,98.684,91.293,144.311,NA
1985-09-21,1216.301,0,0,144.314,NA
1985-09-22,1216.301,3.681,0,144.314,NA
1985-09-23,1216.938,171.458,160.386,144.32,NA
1985-09-24,1218.216,42.05,126.888,144.332,NA
1985-09-25,1210.251,105.508,127.567,144.256,NA
1985-09-26,1208.345,101.402,127.114,144.237,NA
1985-09-27,1206.442,97.75,127.114,144.219,NA
1985-09-28,1203.907,0,0,144.195,NA
1985-09-29,1203.907,3.653,0,144.195,NA
1985-09-30,1204.224,90.642,108.963,144.198,NA
1985-10-01,1202.769,109.218,109.926,144.183,NA
1985-10-02,1202.674,109.558,109.869,144.183,NA
1985-10-03,1202.579,-0.113,109.218,144.183,NA
1985-10-04,1202.516,-7.277,109.558,144.183,NA
1985-10-05,1202.421,205.212,91.208,144.18,NA
1985-10-06,1202.326,36.614,0,144.18,NA
1985-10-07,1202.231,29.365,91.378,144.18,NA
1985-10-08,1202.136,279.912,91.492,144.177,NA
1985-10-09,1202.041,58.219,91.378,144.177,NA
1985-10-10,1201.978,-15.263,140.989,144.177,NA
1985-10-11,1201.883,7.277,91.208,144.177,NA
1985-10-12,1201.788,241.486,90.67,144.173,NA
1985-10-13,1201.693,363.758,0,144.173,NA
1985-10-14,1201.598,116.524,109.869,144.173,NA
1985-10-15,1201.504,27.099,112.531,144.17,NA
1985-10-16,1201.44,35.339,109.076,144.17,NA
1985-10-17,1204.065,3.2,108.793,144.198,NA
1985-10-18,1200.809,0,109.275,144.164,NA
1985-10-19,1200.904,124.452,91.548,144.167,NA
1985-10-20,1204.73,151.297,0,144.204,NA
1985-10-21,1207.235,97.551,109.756,144.228,NA
1985-10-22,1208.537,126.746,0,144.24,NA
1985-10-23,1209.806,141.697,45.59,144.253,NA
1985-10-24,1210.092,3.738,0,144.256,NA
1985-10-25,1213.4,14.328,54.453,144.286,NA
1985-10-26,1219.59,49.385,0,144.344,NA
1985-10-27,1226.701,102.054,0,144.414,NA
1985-10-28,1231.138,-87.895,90.416,144.454,NA
1985-10-29,1233.844,38.624,46.071,144.481,NA
1985-10-30,1236.199,60.202,54.17,144.503,NA
1985-10-31,1236.199,217.983,46.1,144.503,NA
1985-11-01,1236.199,26.476,90.132,144.503,NA
1985-11-02,1236.199,108.963,0,144.503,NA
1985-11-03,1236.199,74.473,0,144.503,NA
1985-11-04,1236.199,32.508,90.019,144.503,NA
1985-11-05,1238.398,63.231,89.623,144.524,NA
1985-11-06,1241.441,42.447,89.198,144.551,NA
1985-11-07,1244.618,77.673,89.651,144.582,NA
1985-11-08,1247.607,7.504,98.911,144.609,NA
1985-11-09,1250.569,31.46,107.717,144.637,NA
1985-11-10,1253.535,50.744,0,144.664,NA
1985-11-11,1256.508,91.18,143.764,144.695,NA
1985-11-12,1259.484,42.9,169.788,144.722,NA
1985-11-13,1247.184,68.074,172.563,144.606,NA
1985-11-14,1231.911,0,142.32,144.463,NA
1985-11-15,1221.156,14.64,145.01,144.359,NA
1985-11-16,1218.152,71.472,0,144.332,NA
1985-11-17,1215.121,182.219,0,144.301,NA
1985-11-18,1212.127,170.014,235.426,144.274,NA
1985-11-19,1208.028,84.214,214.84,144.234,NA
1985-11-20,1202.484,149.796,151.92,144.183,NA
1985-11-21,1196.959,25.315,134.873,144.128,NA
1985-11-22,1191.453,25.344,149.796,144.076,NA
1985-11-23,1185.968,100.185,0,144.021,NA
1985-11-24,1180.501,93.644,0,143.969,NA
1985-11-25,1175.053,93.36,129.153,143.914,NA
1985-11-26,1168.138,33.017,129.804,143.847,NA
1985-11-27,1159.839,58.616,129.436,143.765,NA
1985-11-28,1151.614,168.598,130.059,143.683,NA
1985-11-29,1143.403,83.11,130.144,143.6,NA
1985-11-30,1144.225,119.78,0,143.61,NA
1985-12-01,1151.92,123.773,0,143.686,NA
1985-12-02,1159.654,160.075,130.71,143.762,NA
1985-12-03,1167.457,203.428,130.994,143.841,NA
1985-12-04,1175.271,265.951,131.163,143.917,NA
1985-12-05,1183.122,7.334,130.824,143.994,NA
1985-12-06,1186.312,21.974,130.852,144.024,NA
1985-12-07,1187.095,210.167,0,144.033,NA
1985-12-08,1188.66,129.408,0,144.048,NA
1985-12-09,1194.284,148.55,55.388,144.103,NA
1985-12-10,1201.757,144.954,55.246,144.173,NA
1985-12-11,1209.267,122.64,55.444,144.247,NA
1985-12-12,1219.558,103.526,55.104,144.344,NA
1985-12-13,1230.945,111.03,55.02,144.454,NA
1985-12-14,1242.347,165.398,73.397,144.561,NA
1985-12-15,1250.471,152.797,73.284,144.637,NA
1985-12-16,1249.624,176.98,165.398,144.628,NA
1985-12-17,1248.744,156.28,190.544,144.621,NA
1985-12-18,1247.899,166.361,165.653,144.612,NA
1985-12-19,1246.89,5.663,190.176,144.603,NA
1985-12-20,1245.267,6.853,147.559,144.588,NA
1985-12-21,1243.58,128.587,75.124,144.573,NA
1985-12-22,1242.023,132.494,36.812,144.558,NA
1985-12-23,1241.376,91.945,143.538,144.551,NA
1985-12-24,1243.968,189.808,143.708,144.576,NA
1985-12-25,1246.566,152.005,153.081,144.6,NA
1985-12-26,1245.916,9.316,145.152,144.594,NA
1985-12-27,1245.267,11.015,152.005,144.588,NA
1985-12-28,1244.618,168.06,27.949,144.582,NA
1985-12-29,1241.7,15.603,18.463,144.554,NA
1985-12-30,1227.054,29.931,160.613,144.417,NA
1985-12-31,1227.054,30.809,148.607,144.417,NA
1986-01-01,1226.861,75.068,149.428,144.414,NA
1986-01-02,1227.054,144.076,147.785,144.417,NA
1986-01-03,1223.685,147.219,147.219,144.384,NA
1986-01-04,1221.253,4.021,37.378,144.362,NA
1986-01-05,1223.013,66.913,18.746,144.378,NA
1986-01-06,1223.974,125.953,88.801,144.387,NA
1986-01-07,1226.861,120.29,83.053,144.414,NA
1986-01-08,1229.754,118.251,174.063,144.442,NA
1986-01-09,1223.653,110.917,84.894,144.384,NA
1986-01-10,1226.861,129.266,73.369,144.414,NA
1986-01-11,1232.007,0,0,144.463,NA
1986-01-12,1232.651,48.563,0,144.469,NA
1986-01-13,1234.908,99.675,91.831,144.49,NA
1986-01-14,1234.585,94.521,116.977,144.487,NA
1986-01-15,1233.295,94.89,109.841,144.475,NA
1986-01-16,1231.685,88.575,110.974,144.46,NA
